공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
전북-군산-2022-00575,개,믹스견,갈색,암컷,아니오,순함,2022-06-25,,백토로 216 부근,2022-06-25 ~ 2022-07-11 ,군산유기동물보호센터 ,전라북도 군산시 대야면 보덕안정길 108-20   ,063-451-2975 ,전라북도 군산시  ,홍지수 ,063-454-5913, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251206714_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251206714.jpg
충남-당진-2022-00281,개,믹스견,갈색,암컷,미상,"약간 경계함, 백내장",2022-06-25,,당진시 황토마을로,2022-06-25 ~ 2022-07-04 ,당진시동물보호소 ,충청남도 당진시 고대면 연동로 30-6 (고대면)   ,041-356-8210 ,충청남도 당진시  ,당진시 ,041-350-4253, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251606312_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251606312.jpg
충남-태안-2022-00265,개,믹스견,황백색,수컷,아니오,순하고 잘따름,2022-06-25,,태안읍 환동로 31-14,2022-06-25 ~ 2022-07-04 ,최동물병원 ,충청남도 태안군 태안읍 남문리  504-6 ,041-672-0346 ,충청남도 태안군  ,태안군 ,041-670-2827, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706578_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706578.jpg
충남-아산-2022-00492,개,믹스견,갈&흰색,암컷,미상,"1066호(관리) 492호(공고) 2개월추정 구데기, 진드기 범벅",2022-06-25,,현대로 1120번길 40-5 주변,2022-06-25 ~ 2022-07-04 ,아산시동물보호센터 ,충청남도 아산시 염치읍 충무로 295-9   ,041-533-3563 ,충청남도 아산시  ,이호석 ,041-537-3845, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206252206714_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206252206714.jpg
충남-아산-2022-00491,개,프렌치 불독,검정&흰색,암컷,미상,1065호(관리) 491호(공고),2022-06-25,,권곡동 546-30 이모김밥 가게 주변,2022-06-25 ~ 2022-07-04 ,아산시동물보호센터 ,충청남도 아산시 염치읍 충무로 295-9   ,041-533-3563 ,충청남도 아산시  ,이호석 ,041-537-3845, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206252206191_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206252206191.jpg
충북-청주-2022-00685,개,믹스견,"갈, 검",암컷,미상,"털이 짧고, 입주변에 검은털, 순하고 사람을 좋아하는 아이",2022-06-25,,수산1구 마을회관 인근,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220625180659_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220625180659.jpg
충북-청주-2022-00684,개,믹스견,"흰, 갈, 검",암컷,미상,"털이 짧고, 눈썹이 하얀 아이, 순하고 사람을 좋아함",2022-06-25,,수산1구 마을회관 인근,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220625180620_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220625180620.jpg
충북-청주-2022-00683,개,믹스견,"흰, 갈, 검",수컷,아니오,"털이 복실 복실한 아이, 순하고 사람을 좋아함",2022-06-25,,수산1구 마을회관 인근,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806213_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806213.jpg
충북-청주-2022-00682,개,믹스견,"흰, 갈",암컷,미상,"작고 순함, 사람을 좋아하는 아이",2022-06-25,,수산1구 마을회관 인근,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806295_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806295.jpg
충북-청주-2022-00681,개,진도견,흰색,암컷,미상,"빨간 목줄, 순하나 겁이 많음",2022-06-25,,백봉공원,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806386_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806386.jpg
충북-청주-2022-00680,개,푸들,연갈색,암컷,미상,"노령, 등털이 군데군데 빠져있으며, 소심하고 겁이 많음",2022-06-25,,수의동 강촌경로당 인근,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406682_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406682.jpg
충북-청주-2022-00679,개,푸들,연갈색,암컷,미상,"겁이 많아 사람을 살짝 경계함, 털뭉침, 통통함",2022-06-25,,수의동 강촌경로당 인근,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406648_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406648.jpg
충북-청주-2022-00678,개,푸들,갈색,암컷,미상,소심한 성격으로 겁이 많으나 순함,2022-06-25,,수의동 강촌경로당 인근,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406757_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406757.jpg
충북-청주-2022-00677,개,믹스견,"검, 흰",암컷,미상,"7-8 개월령 추정, 사람을 좋아하며 매우 순함, 가슴에 흰무늬, 흰 양말 무늬",2022-06-25,,운천동 제주해물전골,2022-06-25 ~ 2022-07-05 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406113_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406113.jpg
강원-강릉-2022-00344,개,믹스견,갈색,수컷,아니오,연두색 가슴줄 착용상태로 발견,2022-06-25,민원접수,강릉시 문화의길9,2022-06-25 ~ 2022-07-05 ,강릉시 동물사랑센터 ,강원도 강릉시 성산면 내맬길 172   ,033-641-7515 ,강원도 강릉시  ,동물정책과 ,033-640-5587, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251306527_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251306527.jpg
경기-광주-2022-00444,개,말티즈,흰색,수컷,예,"6-96, 칩있음, 두마리 함께 발견됨",2022-06-25,,광주시 송정동 일대,2022-06-25 ~ 2022-07-05 ,광주TNR동물병원송정 ,경기도 광주시 경안천로 144 (송정동)  1층 ,031-798-7583 ,경기도 광주시  ,동물보호팀 ,031-760-4419, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251706495_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251706495.jpg
경기-광주-2022-00443,개,말티즈,흰색,암컷,아니오,"6-95, 칩있음, 두마리 함께 발견됨",2022-06-25,,광주시 송정동 일대,2022-06-25 ~ 2022-07-05 ,광주TNR동물병원송정 ,경기도 광주시 경안천로 144 (송정동)  1층 ,031-798-7583 ,경기도 광주시  ,동물보호팀 ,031-760-4419, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251706806_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251706806.jpg
경기-시흥-2022-00349,개,진도견,흰색,암컷,미상,"사람에게 호의적, 재빠름",2022-06-25,,gs 편의점 정왕시티점,2022-06-25 ~ 2022-07-05 ,시흥동물누리보호센터 ,경기도 시흥시 뒷방울길 218 (정왕동)   ,031-310-6943 ,경기도 시흥시  ,최아름 ,031-310-2247, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251406693_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251406693.jpg
경기-고양-2022-00409,개,말티즈,흰색,암컷,미상,없음,2022-06-25,,대화동 2570 부근,2022-06-25 ~ 2022-07-05 ,고양시동물보호센터 ,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터)  고양시동물보호센터 ",031-962-3232 ,경기도 고양시  ,조재현(유기동물보호) ,031-8075-4657, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251506912_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251506912.jpg
경기-고양-2022-00408,개,포메라니안,흰색,암컷,미상,없음,2022-06-25,,화정동 930-3,2022-06-25 ~ 2022-07-05 ,고양시동물보호센터 ,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터)  고양시동물보호센터 ",031-962-3232 ,경기도 고양시  ,조재현(유기동물보호) ,031-8075-4657, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406643_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406643.jpg
경기-평택-2022-00787,개,믹스견,검정,수컷,아니오,"털이 많이 엉켜 있음, 유기 된지 오래 되어 보임",2022-06-25,유기 동물 신고,오성면 : 안화리 99-4,2022-06-25 ~ 2022-07-05 ,평택시유기동물보호소 ,경기도 평택시 진위면 야막길 108-86 (진위면)   ,031-8024-3849 ,경기도 평택시  ,박유나 ,031-8024-3808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206250906657_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206250906657.jpg
경기-평택-2022-00786,개,믹스견,검/흰,암컷,아니오,"6개월 추정, 보더콜리 믹스",2022-06-25,유기 동물 신고,비전 1동 : 어인 남로 12번길 32,2022-06-25 ~ 2022-07-05 ,평택시유기동물보호소 ,경기도 평택시 진위면 야막길 108-86 (진위면)   ,031-8024-3849 ,경기도 평택시  ,박유나 ,031-8024-3808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206250906398_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206250906398.jpg
경기-성남-2022-00424,개,말티즈,백색,암컷,미상,"하네스착용:민트색 귀염증,피부병",2022-06-25,동물수호천사에서 구조후 데려오심,성남동 4069번지,2022-06-25 ~ 2022-07-05 ,펫토피아동물병원 ,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)   ",031-714-8392 ,경기도 성남시  ,성남시청 동물보호팀 ,031-729-3286, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406129_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406129.jpg
경기-성남-2022-00423,개,푸들,갈색,수컷,예,귀염증,2022-06-25,동물수호천사에서 구조후 데려오심,도촌동631,2022-06-25 ~ 2022-07-05 ,펫토피아동물병원 ,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)   ",031-714-8392 ,경기도 성남시  ,성남시청 동물보호팀 ,031-729-3286, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251106631_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251106631.jpg
광주-광산-2022-00331,개,믹스견,"갈,흰",수컷,아니오,22-0640 소니,2022-06-25,,광산구 장덕동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주공역시 동물보호소 ,062-571-2808 ,광주광역시 광산구  ,광산구 ,062-571-2808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606747_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606747.jpg
광주-광산-2022-00330,개,믹스견,"갈,흰",암컷,아니오,22-0639 니카,2022-06-25,,광산구 장덕동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주공역시 동물보호소 ,062-571-2808 ,광주광역시 광산구  ,광산구 ,062-571-2808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606421_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606421.jpg
광주-광산-2022-00329,개,믹스견,"갈,흰",수컷,아니오,22-0638 하사,2022-06-25,,광산구 장덕동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주공역시 동물보호소 ,062-571-2808 ,광주광역시 광산구  ,광산구 ,062-571-2808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606904_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606904.jpg
광주-광산-2022-00328,개,믹스견,"갈,흰",암컷,아니오,22-0637 투하,2022-06-25,,광산구 장덕동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주공역시 동물보호소 ,062-571-2808 ,광주광역시 광산구  ,광산구 ,062-571-2808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606673_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606673.jpg
광주-광산-2022-00327,개,믹스견,"검,갈,흰",암컷,아니오,22-0636 원둘,2022-06-25,,광산구 장덕동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주공역시 동물보호소 ,062-571-2808 ,광주광역시 광산구  ,광산구 ,062-571-2808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606315_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606315.jpg
광주-광산-2022-00326,개,믹스견,"검,갈,흰",수컷,아니오,22-0635 원하,2022-06-25,,광산구 장덕동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주공역시 동물보호소 ,062-571-2808 ,광주광역시 광산구  ,광산구 ,062-571-2808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606619_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606619.jpg
광주-광산-2022-00325,개,믹스견,"갈,흰",암컷,아니오,22-0634 하모,2022-06-25,,광산구 장덕동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주공역시 동물보호소 ,062-571-2808 ,광주광역시 광산구  ,광산구 ,062-571-2808, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606368_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251606368.jpg
광주-북구-2022-00451,개,포메라니안,흰,수컷,예,22-0633 헤키,2022-06-25,,북구 일곡동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주광역시 동물보호소 ,062-571-2808 ,광주광역시 북구  ,북구 ,062-410-6557, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251406955_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251406955.jpg
광주-서구-2022-00258,개,푸들,갈,수컷,아니오,"22-0641 오일, 다리부상 (구조자님께서 치료해주셨습니다.)",2022-06-25,,서구 유촌동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주광역시 동물보호소 ,062-571-2808 ,광주광역시 서구  ,서구 ,062-360-7373, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706519_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706519.jpg
서울-관악-2022-00139,개,푸들,갈,수컷,아니오,치석있고미용되어있으며온순하고잘따르는편임,2022-06-25,,신림동난우공원,2022-06-25 ~ 2022-07-05 ,강현림동물병원 ,서울특별시 양천구 등촌로 160 (목동)  1층 ,02-2642-9159 ,서울특별시 관악구  ,일자리벤처과 ,02-879-6692, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251606859_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251606859.jpg
