공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
광주-동구-2022-00122,고양이,한국 고양이,"검,갈,흰",암컷,아니오,22-7587,2022-06-25,,동구 계림동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주광역시 동물보호소 ,062-571-2808 ,광주광역시 동구  ,동구 ,062-608-2724, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706766_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706766.jpg
광주-동구-2022-00121,고양이,한국 고양이,"검,갈,흰",암컷,아니오,22-7586,2022-06-25,,동구 계림동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주광역시 동물보호소 ,062-571-2808 ,광주광역시 동구  ,동구 ,062-608-2724, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706424[1]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706424[1].jpg
광주-동구-2022-00120,고양이,한국 고양이,"갈,흰",수컷,아니오,22-7585,2022-06-25,,동구 계림동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주광역시 동물보호소 ,062-571-2808 ,광주광역시 동구  ,동구 ,062-608-2724, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706231_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706231.jpg
광주-동구-2022-00119,고양이,한국 고양이,"검,흰",암컷,아니오,22-7584,2022-06-25,,동구 계림동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주광역시 동물보호소 ,062-571-2808 ,광주광역시 동구  ,동구 ,062-608-2724, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706136_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706136.jpg
광주-동구-2022-00118,고양이,한국 고양이,"갈,흰",암컷,아니오,22-7583,2022-06-25,,동구 계림동,2022-06-25 ~ 2022-07-05 ,광주 동물보호소 ,광주광역시 북구 본촌마을길 27 (본촌동)  광주광역시 동물보호소 ,062-571-2808 ,광주광역시 동구  ,동구 ,062-608-2724, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706973_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251706973.jpg
대구-수성-2022-00385,고양이,한국 고양이,겁정,암컷,아니오,-,2022-06-25,,수성구청당직실,2022-06-25 ~ 2022-07-05 ,제니스동물병원 ,대구광역시 수성구 달구벌대로 2475 (범어동)   ,053-756-8293 ,대구광역시 수성구  ,녹색환경과 ,053-666-2651, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806820_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251806820.jpg
대구-수성-2022-00384,고양이,한국 고양이,턱시도,수컷,아니오,겁이많고 경계심이 &#47678;음,2022-06-25,,신고자자택,2022-06-25 ~ 2022-07-05 ,금강동물병원 ,대구광역시 수성구 동원로 150 (만촌동)  금강동물병원 ,053-746-7111 ,대구광역시 수성구  ,녹색환경과 ,053-666-2651, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251506510_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251506510.jpg
대구-서구-2022-00308,고양이,한국 고양이,치즈태비,수컷,아니오,2개월령. 마른 체형. 하수구에서 소방대원이 구출.,2022-06-25,하수구에 빠짐,평리동 대구은행 근처,2022-06-25 ~ 2022-07-05 ,대구수의사회(아이펫) ,대구광역시 서구 서대구로 64 (평리동)   ,053-573-1175 ,대구광역시 서구  ,송민서 ,053-663-2644, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251806387_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251806387.jpg
대구-중구-2022-00162,고양이,한국 고양이,흰검갈,암컷,아니오,"후지마비, 대퇴골 골절 의심 , 기운없음, 영양상태 안좋음",2022-06-25,,대구 중구 서성로 99,2022-06-25 ~ 2022-07-05 ,대구시수의사회(동인) ,대구광역시 중구 동인동4가 국채보상로 724   ,070-4466-1575 ,대구광역시 중구  ,중구 손세규 ,053-661-2648, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251406854_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251406854.jpg
서울-강동-2022-00123,고양이,한국 고양이,검정점박,수컷,아니오,호흡기 질환 있는 1개월령 냥이,2022-06-25,호흡기 질환 있는 1개월령 냥이,강동리본센터(reborn),2022-06-25 ~ 2022-07-05 ,둔촌동물병원 ,서울특별시 강동구 양재대로 1385 (성내동)  둔촌동물병원 ,02-474-5100 ,서울특별시 강동구  ,강동구청 반려동물팀 ,02-3425-6015, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251206742_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251206742.jpg
경남-거제-2022-00558,고양이,한국 고양이,연갈색줄무늬.흰색,미상,아니오,"허피스,피부안좋음",2022-06-24,유기묘 발생,문동아이파크2차 놀이터앞,2022-06-25 ~ 2022-07-05 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251206161_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251206161.jpg
경남-거제-2022-00556,고양이,한국 고양이,연갈색줄무늬,미상,아니오,새끼묘,2022-06-24,유기묘 발생,거제면 그레이스빌 원룸,2022-06-25 ~ 2022-07-05 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251206804_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251206804.jpg
경남-거제-2022-00555,고양이,한국 고양이,연갈색 줄무늬,미상,아니오,새끼묘,2022-06-24,유기묘 발생,거제면 그레이스빌 원룸,2022-06-25 ~ 2022-07-05 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251106268_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251106268.jpg
경남-거제-2022-00554,고양이,한국 고양이,연갈색 줄무늬,미상,아니오,새끼묘,2022-06-24,유기묘 발생,거제면 그레이스빌 원룸,2022-06-25 ~ 2022-07-05 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251106446_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251106446.jpg
전남-순천-2022-00346,고양이,한국 고양이,반고등어(흰+다갈),수컷,아니오,"저체온증, 개구호흡",2022-06-24,길에 쓰러져 있었음,인제동 121-16,2022-06-25 ~ 2022-07-05 ,대한동물사랑협회 ,전라남도 순천시 상사면 민속마을길 978 (상사면)  . ,061-755-7547 ,전라남도 순천시  ,순천시 ,061-749-3094, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206241806353_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206241806353.jpg
경기-포천-2022-00531,고양이,한국 고양이,갈줄/흰,수컷,아니오,양귀반접힘. 폴드혼종추정. 눈곱. 콧물. 코분홍. 꼬리끝꺾임. 털때탐.,2022-06-24,,소흘읍 죽엽산로237번길 49-1,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,경기도 포천시  ,차봉환 ,031-538-3883, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406873_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406873.jpg
경기-포천-2022-00530,고양이,한국 고양이,검/흰,수컷,아니오,양귀반접힘. 폴드혼종추정. 눈곱. 콧물. 코분홍. 꼬리끝꺾임. 털때탐.,2022-06-24,,소흘읍 죽엽산로237번길 49-1,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,경기도 포천시  ,차봉환 ,031-538-3883, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406104_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406104.jpg
경기-김포-2022-00470,고양이,한국 고양이,검/흰,암컷,미상,양눈눈곱심함/양눈이상. 콧물. 코분홍. 털때탐.,2022-06-24,,사우동 15 창고 일대,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 김포시  ,김수연 ,031-980-2893, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406705_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406705.jpg
경기-김포-2022-00469,고양이,한국 고양이,갈/검/흰,암컷,미상,눈곱/왼눈더 심함. 콧물. 코분홍. 털때탐.,2022-06-24,,사우동 15 창고 일대,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 김포시  ,김수연 ,031-980-2893, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406462_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406462.jpg
경기-김포-2022-00464,고양이,한국 고양이,갈줄/흰,수컷,아니오,눈곱. 콧물. 코분홍. 털때탐. 차에 껴있었다함.,2022-06-24,,김포시 일대,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 김포시  ,김수연 ,031-980-2893, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406959_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406959.jpg
경기-의정부-2022-00157,고양이,한국 고양이,갈/흰,수컷,아니오,눈곱. 콧물. 코분홍. 기력없음. 털때탐.,2022-06-24,,낙양동 356-3 인근,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 의정부시  ,이인애 ,031-828-4083, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406899_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406899.jpg
경기-의정부-2022-00156,고양이,한국 고양이,갈/흰,암컷,미상,눈곱. 오른송곳니 위/아래 앞니/아래송곳니 없음. 코피. 기력없음. 비틀거림. 경계함. 털때탐.,2022-06-24,,동일로 204 카페아를 인근,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 의정부시  ,이인애 ,031-828-4083, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406665_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406665.jpg
대구-북구-2022-00184,고양이,한국 고양이,검정+흰색,미상,아니오,"교통사고 추정, 의식없음",2022-06-24,,칠성로 41,2022-06-25 ~ 2022-07-05 ,대구유기동물보호협회 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 북구  ,도유경 ,053-665-3192, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251006221_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206251006221.jpg
대구-동구-2022-00180,고양이,한국 고양이,흰+회색,미상,아니오,"어미분리자묘탈수, 탈진,상태 매우 나쁨, 형제 2마리 죽었음",2022-06-24,,송라로 32길 6,2022-06-25 ~ 2022-07-05 ,대구유기동물보호센터 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 동구  ,박우희 ,053-662-2654, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206250906430_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206250906430.jpg
서울-송파-2022-00075,고양이,한국 고양이,갈/검줄,수컷,아니오,눈곱. 콧물. 코검정. 설사흔적(범백:음성). 기립못함. 기력없음. 저체온.,2022-06-24,,동남로 119 앞,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 송파구  ,원은실 ,02-2147-2835, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251306808_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251306808.jpg
서울-구로-2022-00077,고양이,한국 고양이,검/흰,암컷,미상,눈곱. 콧물. 코검정. 기력없음. 설사(범백:양성). 털상태불량.,2022-06-24,,구로동 일대,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 구로구  ,질병관리과 ,02-860-2428, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251306201_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251306201.jpg
서울-구로-2022-00076,고양이,한국 고양이,검줄/회,암컷,미상,눈곱. 콧물. 코분홍. 샴푸냄새남. 꼬리끝꺽임. 털때탐.,2022-06-24,,가마산로20나길 3 인근,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 구로구  ,질병관리과 ,02-860-2428, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251306789_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251306789.jpg
서울-서대문-2022-00047,고양이,한국 고양이,갈/검줄/흰,암컷,미상,눈곱. 콧물. 코분홍+검정. 털때탐.,2022-06-24,,남가좌동 351-13 1층 인근,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 서대문구  ,오제원 ,02-330-4373, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406482_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406482.jpg
서울-강북-2022-00129,고양이,한국 고양이,갈/검/흰,암컷,미상,눈곱. 콧물. 코분홍. 설사(범백:양성). 기력없음. 털때탐.,2022-06-24,,인수봉로194 인근,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 상수리  410-1 ,031-867-9119 ,서울특별시 강북구  , ,02-901-6464, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406478_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406478.jpg
서울-종로-2022-00080,고양이,한국 고양이,갈/검/흰,암컷,미상,눈곱. 콧물. 코분홍+검정. 기력없음. 여윔. 털때탐.,2022-06-24,,숭인동 일대,2022-06-25 ~ 2022-07-05 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 종로구  ,강대봉 ,02-2148-2265, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406283_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206251406283.jpg
세종-세종-2022-00214,고양이,한국 고양이,검정,수컷,미상,2개월 추정,2022-06-24,,조치원읍 상리 청정갈비 뒷편,2022-06-24 ~ 2022-07-04 ,세종유기동물보호센터 ,세종특별자치시 전동면 미륵당1길 188 (전동면)   ,010-4435-3720 ,세종특별자치시  ,동물복지담당 ,044-300-7615, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206242106300_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206242106300.jpeg
경남-합천-2022-00254,고양이,한국 고양이,검은색,암컷,아니오,어미를 잃고 가게 앞에 유기,2022-06-24,,초계면,2022-06-24 ~ 2022-07-04 ,태민동물병원 ,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라)  태민동물병원 ",010-2868-2108 ,경상남도 합천군  ,정주연 ,055-930-3565, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206241506327[3]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206241506327[3].jpg
